exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,model_samples,neg-loglike,D_loss_0,Accuracy_0
nodropout1CNN,0,6.32157087326,32.8893125,32000,31949,1202,30798,1.0,1.0,1.0,0.563532281775,0.906073211314,0.479521395562,0.641995995666,0.40815203964,nodropout1CNN_0,229.240203857,1.80890440941,0.875
nodropout1CNN,1,6.37506389618,33.79296875,6400,6398,126,6274,1.0,1.0,1.0,0.657288103846,0.869444444444,0.487628049017,0.680777063404,0.362918146209,nodropout1CNN_1,152.182617188,1.44479703903,0.9375
nodropout1CNN,2,6.31859779358,31.43109375,6400,6387,200,6200,1.0,1.0,1.0,0.623433692253,0.90575,0.53043041465,0.633449017866,0.487872179366,nodropout1CNN_2,331.707794189,1.24024033546,0.9375
