exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,good_samples,bad_samples,novelty,hard_novelty,soft_novelty,diversity,conciseness,solubility,naturalness,synthesizability,qed,DRD2,model_samples,neg-loglike,D_loss_0,Accuracy_0
drd2_organ2_50,46,6.42467021942,33.714375,6400,6394,1471,4929,1.0,1.0,1.0,0.525083238182,0.865975526852,0.559156128009,0.579080454147,0.534176671881,0.673182908301,0.0133228465869,drd2_organ2_50_46,42.9302902222,0.00901183392853,1.0
drd2_organ2_50,47,6.42753124237,33.51671875,6400,6389,1512,4888,1.0,1.0,1.0,0.495806324867,0.860482804233,0.556074382964,0.590223394468,0.526394490243,0.668464435253,0.0117701337432,drd2_organ2_50_47,25.51212883,0.050166066736,1.0
drd2_organ2_50,48,6.42132425308,33.21828125,6400,6395,1428,4972,1.0,1.0,1.0,0.480698859451,0.865721288515,0.570120617732,0.580388100096,0.533365305906,0.679694358628,0.0124416014759,drd2_organ2_50_48,54.0494346619,0.00878988113254,1.0
drd2_organ2_50,49,6.39259052277,32.88734375,6400,6393,1452,4948,1.0,1.0,1.0,0.521957228568,0.863326446281,0.575418281114,0.590543449702,0.532224323797,0.676048795372,0.0142601695685,drd2_organ2_50_49,8.90278339386,0.014899417758,1.0
drd2_organ2_50,50,6.38946008682,32.9553125,32000,31897,6939,25061,1.0,1.0,1.0,0.496729807229,0.86990200317,0.575210329107,0.582139569836,0.534784336313,0.684525977999,0.0126034589812,drd2_organ2_50_50,26.3119468689,0.0595635212958,1.0
drd2_organ2_50,51,6.36287069321,32.66796875,6400,6395,1515,4885,1.0,1.0,1.0,0.473771922348,0.879075907591,0.57841378715,0.568196349432,0.558727208265,0.693929346226,0.010603112363,drd2_organ2_50_51,27.6622886658,0.019247431308,1.0
drd2_organ2_50,52,6.34910011292,32.27125,6400,6395,1675,4725,1.0,1.0,1.0,0.504642019619,0.883343283582,0.588430255229,0.558640299877,0.576929993361,0.699632396888,0.0109699727012,drd2_organ2_50_52,45.9779586792,0.00844554416835,1.0
drd2_organ2_50,53,6.33222770691,32.1178125,6400,6396,1786,4614,1.0,1.0,1.0,0.420866827622,0.887821948488,0.589665502025,0.54033547012,0.588631206625,0.711551792229,0.00974231515144,drd2_organ2_50_53,23.1137142181,0.0153729114681,1.0
drd2_organ2_50,54,6.31798934937,31.61359375,6400,6389,1933,4467,1.0,1.0,1.0,0.451775779196,0.892912571133,0.58432433419,0.53454596084,0.602241497866,0.71665237699,0.00841846937132,drd2_organ2_50_54,21.9948539734,0.00963814556599,1.0
drd2_organ2_50,55,6.30097007751,31.41078125,6400,6390,1944,4456,1.0,1.0,1.0,0.435007599205,0.905478395062,0.589293270065,0.522041171192,0.611594902545,0.718438609872,0.0070552849549,drd2_organ2_50_55,30.7527084351,0.0206231325865,1.0
drd2_organ2_50,56,6.28810691833,31.36546875,6400,6387,1911,4489,1.0,1.0,1.0,0.487067159881,0.900156985871,0.577878181559,0.52803519222,0.606943012612,0.725902712151,0.00754924951772,drd2_organ2_50_56,11.2428455353,0.00713557936251,1.0
drd2_organ2_50,57,6.2870464325,31.46171875,6400,6373,1951,4449,1.0,0.999487442337,1.0,0.445984239804,0.905817529472,0.574595464482,0.516853876485,0.629014455039,0.726056346442,0.0066435661787,drd2_organ2_50_57,21.7853088379,0.0814201831818,0.9375
drd2_organ2_50,58,6.25722646713,31.3559375,6400,6383,1871,4529,1.0,1.0,1.0,0.456237688906,0.912560128274,0.575792327334,0.500236747034,0.633506863009,0.732996478692,0.00703446053734,drd2_organ2_50_58,6.41589021683,0.0325943343341,1.0
drd2_organ2_50,59,6.25670957565,31.30375,6400,6375,1844,4556,1.0,1.0,1.0,0.427755767488,0.907917570499,0.565562425093,0.516502585933,0.623896473549,0.727023050906,0.00721551979392,drd2_organ2_50_59,12.1170711517,0.00563995912671,1.0
drd2_organ2_50,60,6.25000047684,31.28834375,32000,31680,8470,23530,1.0,1.0,1.0,0.419175984627,0.914698937426,0.546922900788,0.508825512626,0.618476362029,0.727670409967,0.00650221996557,drd2_organ2_50_60,31.4372291565,0.0235556829721,1.0
